latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
51.3226,1.1239,335.8,1.1,1,2023-09-09,1257,Aqua,MODIS,87,61.03,300.2,32.9,D,0
51.5193,0.3108,323.1,1.1,1.1,2023-09-09,1257,Aqua,MODIS,74,61.03,303,11.3,D,2
51.6159,0.6955,316.3,1.1,1,2023-09-09,1257,Aqua,MODIS,53,61.03,301.7,6.9,D,0
51.9511,0.5685,323.2,1.1,1,2023-09-09,1257,Aqua,MODIS,73,61.03,300.9,13.9,D,0
52.129,0.5077,320.8,1.1,1,2023-09-09,1257,Aqua,MODIS,69,61.03,300.1,9.3,D,0
52.7061,0.1949,319.8,1.1,1,2023-09-09,1257,Aqua,MODIS,69,61.03,300.4,10.2,D,0
53.0145,0.064,314.1,1.1,1,2023-09-09,1257,Aqua,MODIS,57,61.03,298.8,5.6,D,0
53.3972,-1.394,316.2,1.2,1.1,2023-09-09,1257,Aqua,MODIS,65,61.03,295.9,11.7,D,2
51.5731,-3.7693,301.3,1.3,1.1,2023-09-10,0228,Aqua,MODIS,22,61.03,284.3,9.3,N,2
51.5639,-3.7659,300.4,1.1,1.1,2023-09-12,2122,Terra,MODIS,27,61.03,286.2,7.3,N,2
51.5707,-3.7669,304.8,1,1,2023-09-13,0255,Aqua,MODIS,62,61.03,285.8,8.7,N,2
51.5671,-3.7682,311,1,1,2023-09-13,1053,Terra,MODIS,37,61.03,294.6,7.9,D,2
50.7538,-1.7606,310.3,1.1,1,2023-09-14,1309,Aqua,MODIS,50,61.03,292.8,8.3,D,0
50.7939,-2.4114,308.1,1.1,1.1,2023-09-14,1309,Aqua,MODIS,56,61.03,294.7,5.7,D,0
51.7979,0.8489,309.4,1,1,2023-09-14,1309,Aqua,MODIS,38,61.03,295,5.2,D,0
51.5735,-3.7733,300.1,1.1,1,2023-09-15,0240,Aqua,MODIS,17,61.03,280.4,6.5,N,2
52.9289,0.5763,306.3,1.1,1,2023-09-16,1255,Aqua,MODIS,58,61.03,293.5,4.7,D,0
50.6813,-1.4789,302.3,1.1,1,2023-09-21,1307,Aqua,MODIS,42,61.03,287.5,5.2,D,0
50.8581,-1.879,300.7,1.1,1.1,2023-09-21,1307,Aqua,MODIS,23,61.03,288.6,4.5,D,0
51.0432,-1.8417,308.3,1.1,1,2023-09-21,1307,Aqua,MODIS,67,61.03,290.4,9.6,D,0
54.7804,-3.3098,306.4,1.1,1,2023-09-21,1308,Aqua,MODIS,64,61.03,286.6,9.2,D,0
54.7776,-3.3258,339.8,1.1,1,2023-09-21,1308,Aqua,MODIS,92,61.03,288.2,49.5,D,0
52.445,1.6713,303.2,1.1,1,2023-09-23,1253,Aqua,MODIS,55,61.03,290.9,5.3,D,0
52.7482,1.355,307.8,1.1,1,2023-09-23,1253,Aqua,MODIS,66,61.03,291.5,8.1,D,0
52.7916,1.3947,304.3,1.1,1,2023-09-23,1253,Aqua,MODIS,55,61.03,290.6,5.8,D,0
55.6006,-2.0998,301.6,1,1,2023-09-25,1050,Terra,MODIS,29,61.03,288.1,4.2,D,0
52.2827,0.32,305.5,1.1,1,2023-09-25,1051,Terra,MODIS,60,61.03,289.5,6.2,D,0
52.7551,0.193,301.3,1,1,2023-09-25,1051,Terra,MODIS,46,61.03,285,4.2,D,0
51.9725,0.3725,301.6,1.1,1,2023-09-25,1051,Terra,MODIS,25,61.03,288.7,3.1,D,0
51.3541,0.7939,308.9,1.1,1.1,2023-09-25,1051,Terra,MODIS,0,61.03,295.7,6.6,D,0
53.3937,-1.387,301.5,2.1,1.4,2023-09-26,1131,Terra,MODIS,39,61.03,287.7,11.8,D,2
51.5725,-3.7582,301.7,1.9,1.3,2023-09-26,1132,Terra,MODIS,0,61.03,287.8,11.1,D,2
51.5612,-3.7646,300.8,1.9,1.3,2023-09-26,1132,Terra,MODIS,0,61.03,288.5,9.1,D,2
51.8657,0.0351,312.6,1,1,2023-09-26,1319,Aqua,MODIS,73,61.03,294.7,9.6,D,0
53.6321,-0.242,306.5,1.1,1,2023-09-26,1320,Aqua,MODIS,64,61.03,291.2,7.4,D,2
